season,week,celebrity_name,mean,std,cv,certainty,ci_low,ci_high,regime
11,3,Kurt Warner,0.10825656925003624,0.002007916177070835,0.018547753646554463,0.9817900009300982,0.10455157834384238,0.11172086443525149,percent
11,3,Margaret Cho,1.0000027499983237e-08,3.952112206383693e-14,3.952101338111638e-06,0.9999960479142809,9.999999999998205e-09,1.0000104924627958e-08,percent
11,3,Brandy,0.10470676585520367,0.0018506875219304376,0.01767495640625274,0.982632021850406,0.10233370159353454,0.10838489329571258,percent
11,3,The Situation,0.12213988598502598,0.0020729997250327746,0.016972340430110755,0.983310912445335,0.11815152454142566,0.12569058475236353,percent
11,3,Audrina Patridge,0.09609245624425793,0.001653042200353374,0.017202621984721646,0.9830883035366575,0.09263377098740977,0.09842788137477586,percent
11,3,Bristol Palin,0.12614262740225332,0.0019206073376978007,0.015225680463854778,0.9850026641791624,0.12346033712799175,0.1294044409070683,percent
11,4,Florence Henderson,0.1413519937223936,0.0027319262402195578,0.019327115014627163,0.9810393398449428,0.1372269594596585,0.14644309815252973,percent
11,4,Kyle Massey,0.12787203524675164,0.002424255366901969,0.01895844828170554,0.9813942871628616,0.12384439245113572,0.13179813445577943,percent
11,4,Jennifer Grey,0.0854096951755116,0.0021651828980211924,0.02535055175611945,0.9752762099628254,0.08178890535291049,0.0889240997011854,percent
11,4,Rick Fox,0.1306320105008613,0.0022714185406629162,0.017387916881581946,0.9829092555621477,0.12674165560381118,0.134340067152723,percent
11,4,Kurt Warner,0.14557080727299884,0.0022117402753421547,0.015193570172310218,0.9850338195407095,0.14235292724448426,0.1493317426037293,percent
11,4,Brandy,0.1072238111226372,0.002374278172296017,0.022143198860749662,0.9783365003206695,0.10370049744907572,0.11156969826013813,percent
11,4,The Situation,1.0000014363156803e-08,2.0742547956605087e-14,2.0742518163801e-06,0.9999979257524862,9.9999999999994e-09,1.000005797958209e-08,percent
11,4,Audrina Patridge,0.11269248498698567,0.002131586526460282,0.018915072524192264,0.9814360656405511,0.10806067448187047,0.11565611918139931,percent
11,4,Bristol Palin,0.14924715197184585,0.0023025545290903744,0.015427795429722712,0.9848066051577861,0.1454409671409995,0.15276336992384767,percent
11,5,Florence Henderson,1.0000010966848196e-08,1.544913492176156e-14,1.5449117978948394e-06,0.9999984550905889,9.999999999999477e-09,1.000004537147868e-08,percent
11,5,Kyle Massey,0.1588591193015278,0.002702808945455562,0.017013873407704133,0.9832707558347303,0.15426431425721196,0.1630359552532388,percent
11,5,Jennifer Grey,0.13241066375849148,0.002409243171559734,0.018195235211221645,0.9821299151852277,0.12812689180495784,0.1355209700781323,percent
11,5,Rick Fox,0.13836883638451566,0.002482714006036049,0.017942725189484067,0.9823735415112435,0.13424831188837855,0.14201893404335825,percent
11,5,Kurt Warner,0.13754259378317196,0.002362858539917798,0.01717910412277603,0.983111033196468,0.1335232241874764,0.14199646646117714,percent
11,5,Brandy,0.12046925099404775,0.001687636909378292,0.014008860314584974,0.9861846766208346,0.11802889158968724,0.12349269239311882,percent
11,5,Audrina Patridge,0.1425701387865632,0.0026688238092498016,0.01871937442135204,0.9816246015425151,0.13736006409451734,0.1469489311261433,percent
11,5,Bristol Palin,0.1697793869916711,0.0028263400998394606,0.016647133376551257,0.9836254558439941,0.1639271963767457,0.17340618670504346,percent
11,6,Kyle Massey,0.16283408464940713,0.002192624935686639,0.013465392951405168,0.9867135147928521,0.15996904080268307,0.16660300205724754,percent
11,6,Jennifer Grey,0.16723972494814887,0.0017015207196638062,0.01017414205979678,0.9899283285562516,0.16387772770718534,0.16972382426531485,percent
11,6,Rick Fox,0.16197764566874268,0.0022371874451383457,0.013811704917069694,0.9863764594055466,0.15763542925752605,0.16542053802311604,percent
11,6,Kurt Warner,0.20095636512996054,0.001507248985833233,0.0075003794224605905,0.9925554574711325,0.19858819391911417,0.20383817167073784,percent
11,6,Brandy,0.13475783581665102,0.001505004914232413,0.011168218197568077,0.9889551332838806,0.13192896354106093,0.137352802610512,percent
11,6,Audrina Patridge,1.0000010672377616e-08,1.9618517477072592e-14,1.961849653947226e-06,0.999998038154195,9.99999999999965e-09,1.000006072306799e-08,percent
11,6,Bristol Palin,0.17223433378707903,0.0021599508893692604,0.012540768393132656,0.9876145546089621,0.1698017103066642,0.17722617958769907,percent
11,7,Kyle Massey,0.20696411978951756,0.001797464618178299,0.008684909345669772,0.9913898688627119,0.20426115400306885,0.21032091313819742,percent
11,7,Jennifer Grey,0.1915606161120506,0.0024440239013222152,0.012758488414406742,0.9874022399610971,0.18736707188377671,0.19579151902808267,percent
11,7,Rick Fox,1.0000001591484289e-08,1.660910637757081e-15,1.6609103734258044e-07,0.9999998339089902,9.999999999999977e-09,1.0000005494249375e-08,percent
11,7,Kurt Warner,0.19871430902572695,0.0015500294680822811,0.007800291160117732,0.9922600824503249,0.19510728095962487,0.20083484758867212,percent
11,7,Brandy,0.19133775704668746,0.001955909350321423,0.010222286392978728,0.9898811513756269,0.18787484524771605,0.19382530761302474,percent
11,7,Bristol Palin,0.21142318802601578,0.001781806859987308,0.008427679464222512,0.9916427527369142,0.20892514519904515,0.21480305443053496,percent
11,8,Kyle Massey,0.24433834578896607,0.002624904555003384,0.01074290875845784,0.9893712746680026,0.24067835319030598,0.2495688784251886,percent
11,8,Jennifer Grey,0.2400463217746846,0.002644778572264104,0.011017784203944522,0.9891022844740366,0.23431543675293198,0.2431251145122706,percent
11,8,Kurt Warner,1.000000001064052e-08,1.2560480671326113e-17,1.2560480657961109e-09,0.9999999987439518,1e-08,1.0000000034885755e-08,percent
11,8,Brandy,0.2392258769992191,0.0027129226281677734,0.01134042296008232,0.9887867401493848,0.23407055876469118,0.24348052795440114,percent
11,8,Bristol Palin,0.27638944543713034,0.00269935918001948,0.00976650601020688,0.9903279560650152,0.27270626517232727,0.2814784906908366,percent
11,9,Kyle Massey,0.32905626512434727,0.003882938813081845,0.011800227573890803,0.9883373938329846,0.3224109752951804,0.334597755154285,percent
11,9,Jennifer Grey,0.3225381256259439,0.00341381810105106,0.010584231226698937,0.9895266214337709,0.3178121750288903,0.32764888194321884,percent
11,9,Brandy,0.00010914414561773713,5.3106889315205674e-05,0.4865757023854078,0.6726868994262233,4.7016403902837674e-05,0.00022254813493855044,percent
11,9,Bristol Palin,0.34829646510409107,0.003023189250619773,0.00867993090230264,0.9913947619692025,0.3422289888921434,0.3522927689664147,percent
11,10,Kyle Massey,0.27272727272727265,5.551115123125783e-17,2.0354088784794543e-16,0.9999999999999998,0.2727272727272727,0.2727272727272727,percent
11,10,Jennifer Grey,0.5454545454545453,1.1102230246251565e-16,2.0354088784794543e-16,0.9999999999999998,0.5454545454545454,0.5454545454545454,percent
11,10,Bristol Palin,0.18181818181818177,2.7755575615628914e-17,1.5265566588595907e-16,0.9999999999999998,0.1818181818181818,0.1818181818181818,percent
12,1,Ralph Macchio,0.09538570800908298,0.002333017711730794,0.024458776481573477,0.9761251725856892,0.09157345856434229,0.09892401184770643,percent
12,1,Chelsea Kane,0.10866979992269817,0.00268780214428446,0.02473366239927208,0.9758633259481673,0.10352531648544615,0.1126412205277809,percent
12,1,Kirstie Alley,0.0996261044328084,0.0016008729614164613,0.016068810183139808,0.9841853130200467,0.09665891722583718,0.10221019180958325,percent
12,1,Hines Ward,0.08625511716565408,0.0019264749245541865,0.022334616053611825,0.9781533211309745,0.08267114987169233,0.08935044166354449,percent
12,1,Sugar Ray Leonard,0.113252542781316,0.001784133710144302,0.015753586333062376,0.9844907401312419,0.10956868829913753,0.11618283212850346,percent
12,1,Chris Jericho,0.08652472573550155,0.0017157874321697543,0.019830024511314433,0.9805555592258459,0.08241626210972194,0.08892767828622111,percent
12,1,Petra Nemcova,0.10832110962261328,0.0020650583187112807,0.019064227886012867,0.9812924177256614,0.10504392844752225,0.11226884735012285,percent
12,1,Mike Catherwood,1.0000096601467125e-08,1.0636861076960286e-13,1.0636758324314328e-05,0.999989363354815,9.999999999999999e-09,1.0000333995795387e-08,percent
12,1,Romeo,0.08593347447249738,0.0027332565962567192,0.0318066575689487,0.9691738201768453,0.08078867240609126,0.0898649290371175,percent
12,1,Wendy Williams,0.11236173679269515,0.0017810802474113579,0.015851305775892468,0.9843960374064928,0.10950420291172273,0.11585122027708011,percent
12,1,Kendra Wilkinson,0.10366967106503641,0.0018558353494989176,0.017901429901660177,0.9824133954666027,0.10009074508688946,0.10661051718978136,percent
12,2,Ralph Macchio,0.09538570800908298,0.00233301771173079,0.024458776481573435,0.9761251725856894,0.0915734585643423,0.09892401184770643,percent
12,2,Chelsea Kane,0.10866979992269818,0.002687802144284461,0.02473366239927209,0.9758633259481673,0.10352531648544616,0.1126412205277809,percent
12,2,Kirstie Alley,0.09962610443280841,0.00160087296141646,0.01606881018313979,0.9841853130200467,0.0966589172258372,0.10221019180958324,percent
12,2,Hines Ward,0.08625511716565407,0.001926474924554187,0.022334616053611835,0.9781533211309745,0.08267114987169234,0.08935044166354449,percent
12,2,Sugar Ray Leonard,0.11325254278131602,0.001784133710144298,0.015753586333062338,0.9844907401312422,0.10956868829913755,0.11618283212850347,percent
12,2,Chris Jericho,0.08652472573550155,0.0017157874321697558,0.01983002451131445,0.9805555592258457,0.08241626210972194,0.0889276782862211,percent
12,2,Petra Nemcova,0.10832110962261328,0.0020650583187112772,0.019064227886012836,0.9812924177256614,0.10504392844752226,0.11226884735012284,percent
12,2,Mike Catherwood,1.00000966014667e-08,1.0636861115568999e-13,1.063675836292312e-05,0.9999893633547764,9.999999999997007e-09,1.0000333995795389e-08,percent
12,2,Romeo,0.08593347447249741,0.00273325659625672,0.0318066575689487,0.9691738201768453,0.08078867240609128,0.08986492903711751,percent
12,2,Wendy Williams,0.11236173679269515,0.0017810802474113607,0.015851305775892492,0.9843960374064928,0.10950420291172273,0.11585122027708013,percent
12,2,Kendra Wilkinson,0.10366967106503644,0.0018558353494989262,0.017901429901660253,0.9824133954666027,0.10009074508688945,0.10661051718978139,percent
12,3,Ralph Macchio,0.11629051088736966,0.0019505086099202047,0.016772723716119212,0.9835039598084241,0.11263277162910817,0.11962478656850693,percent
12,3,Chelsea Kane,0.10621984225360985,0.00266497410921458,0.025089230530503936,0.9755248325869936,0.10202697271056564,0.1107121559447651,percent
12,3,Kirstie Alley,0.11622191395464439,0.0016103914406826326,0.013856177255100858,0.9863331924527846,0.11375799946314316,0.1193464529260809,percent
12,3,Hines Ward,0.09905181536222268,0.0018381617398634895,0.01855757749761086,0.9817805316973803,0.09526883713135618,0.10126065559970461,percent
12,3,Sugar Ray Leonard,0.1206715886618441,0.002005752553419196,0.016621580735461116,0.983650179132105,0.11730519555655809,0.12363556444669903,percent
12,3,Chris Jericho,0.11626099795004127,0.0016862104818221356,0.01450366426879219,0.9857036846887629,0.11352040360237932,0.120025391159906,percent
12,3,Petra Nemcova,0.09822326369247907,0.0019363248983252656,0.019713506001873257,0.9806676033161839,0.0946915465451728,0.10136722757327851,percent
12,3,Romeo,0.12037141684796086,0.002127547568255217,0.017674856905127958,0.9826321179252877,0.11734864898774497,0.12441072096701052,percent
12,3,Wendy Williams,1.0000026893282558e-08,3.6790763184266714e-14,3.6790664242093817e-06,0.9999963209471113,9.999999999999064e-09,1.0000114396303477e-08,percent
12,3,Kendra Wilkinson,0.10668864038980115,0.0021433171342297875,0.020089459631305574,0.9803061785987216,0.10360019046285408,0.1102946726808453,percent
12,4,Ralph Macchio,0.11612019440181527,0.0014965518774464528,0.01288795532211973,0.9872760306266836,0.11341291219745654,0.11875711363387181,percent
12,4,Chelsea Kane,0.11202855034066812,0.0018498089205246499,0.01651194195497092,0.9837562735139,0.10856432528873171,0.11515768328223579,percent
12,4,Kirstie Alley,0.13024970003655928,0.001584270701042669,0.012163334737799675,0.9879828340739585,0.12785932767846886,0.13323186420193645,percent
12,4,Hines Ward,0.11571786319913797,0.0022798044599151184,0.019701404751933767,0.9806792413346468,0.1131044153001098,0.12078430801242807,percent
12,4,Sugar Ray Leonard,1.0000021163335412e-08,3.416508624927692e-14,3.4165013944711972e-06,0.999996583510278,9.999999999999203e-09,1.000009903547303e-08,percent
12,4,Chris Jericho,0.12605817153083304,0.0025571061070559908,0.020285127699401374,0.9801181776067427,0.12181599207186455,0.1301884819804725,percent
12,4,Petra Nemcova,0.1253323211897048,0.001304569201408148,0.0104088808778506,0.989698347792819,0.12308304883551123,0.12759396315912747,percent
12,4,Romeo,0.12508106294575586,0.0018787440027363512,0.015020211361260255,0.9852020568722307,0.12146885660477938,0.1282258784222755,percent
12,4,Kendra Wilkinson,0.14941212635550458,0.0021672588616560686,0.014505240735945281,0.9857021529771272,0.14479244330785818,0.15360207387846883,percent
12,5,Ralph Macchio,0.1555072489461095,0.0027025223042430524,0.017378754511820874,0.9829181075044564,0.15063205459183723,0.16076082252878934,percent
12,5,Chelsea Kane,0.1351497765328916,0.002494484860514822,0.01845718819895892,0.981877305778951,0.1305346773430266,0.13977713780385675,percent
12,5,Kirstie Alley,0.1513981562772712,0.0028312705697118704,0.018700825950130263,0.9816424749310592,0.14706353420221394,0.15590295117721234,percent
12,5,Hines Ward,0.1301577209434474,0.0027538963966157637,0.02115814856509597,0.979280243129013,0.12537364158001735,0.13467818750319294,percent
12,5,Chris Jericho,0.13623342186513185,0.0015697504277054283,0.01152250605038349,0.9886087497001184,0.13392388217194812,0.1386211193864467,percent
12,5,Petra Nemcova,1.0000018621346234e-08,2.0419752711576543e-14,2.0419714687318826e-06,0.9999979580327009,9.999999999999315e-09,1.0000061763521788e-08,percent
12,5,Romeo,0.1357164039777035,0.002407227717354038,0.017737190544405493,0.982571934376381,0.13121120403375036,0.1393223737974673,percent
12,5,Kendra Wilkinson,0.1558372614574263,0.0014790685227315445,0.00949110956454799,0.9905981246643746,0.15298783707022906,0.1583132701404866,percent
12,6,Ralph Macchio,0.17918127091819375,0.002280342658449034,0.012726456547404095,0.9874334708399035,0.17421789478920038,0.182029315631303,percent
12,6,Chelsea Kane,0.15762874191830312,0.0030270735506902876,0.01920381723441769,0.9811580206925374,0.15202377048722196,0.16265848465945698,percent
12,6,Kirstie Alley,0.168490086353984,0.00254644716947741,0.01511333529812271,0.985111676920603,0.164038896254595,0.17304183590775032,percent
12,6,Hines Ward,0.16222093858117465,0.0023309524524339304,0.014368998680571263,0.9858345447275483,0.15862719034024975,0.16646773379149724,percent
12,6,Chris Jericho,1.0000001963934858e-08,2.8803213591258297e-15,2.8803207934495887e-07,0.9999997119680036,9.999999999999906e-09,1.000000946632885e-08,percent
12,6,Romeo,0.1577228207096299,0.0023927888987008905,0.015170847743752004,0.9850558674163372,0.1533705997987646,0.16116384837065703,percent
12,6,Kendra Wilkinson,0.17475613151871267,0.0030173563074938625,0.017266096939040836,0.9830269611943281,0.16839850202097262,0.17874988856591534,percent
12,7,Ralph Macchio,0.19282019606823347,0.0024071739880442986,0.01248403454165387,0.9876698949161156,0.19019179910595346,0.1989451063420794,percent
12,7,Chelsea Kane,0.19726806909237599,0.002703665106310855,0.013705538452068452,0.9864797636668763,0.19175378478497632,0.20155607219037378,percent
12,7,Kirstie Alley,0.20813211965898626,0.0015750571420859664,0.0075675832479226,0.9924892549405686,0.2057014032563911,0.21081452737273743,percent
